,mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,TargetScan,miRDB,refseqid_1,genesymbol_1,start_1,end_1,bindingp_1,energy_1,seed_1,accessibility_1,au_1,phylopstem_1,phylopflank_1,me_1,number_of_pairings_1,binding_region_length_1,longest_consecutive_pairings_1,position_1,TargetScan_1,miRDB_1,refseqid_2,genesymbol_2,start_2,end_2,bindingp_2,energy_2,seed_2,accessibility_2,au_2,phylopstem_2,phylopflank_2,me_2,number_of_pairings_2,binding_region_length_2,longest_consecutive_pairings_2,position_2,TargetScan_2,miRDB_2,refseqid_3,genesymbol_3,start_3,end_3,bindingp_3,energy_3,seed_3,accessibility_3,au_3,phylopstem_3,phylopflank_3,me_3,number_of_pairings_3,binding_region_length_3,longest_consecutive_pairings_3,position_3,TargetScan_3,miRDB_3,refseqid_4,genesymbol_4,start_4,end_4,bindingp_4,energy_4,seed_4,accessibility_4,au_4,phylopstem_4,phylopflank_4,me_4,number_of_pairings_4,binding_region_length_4,longest_consecutive_pairings_4,position_4,TargetScan_4,miRDB_4,refseqid_5,genesymbol_5,start_5,end_5,bindingp_5,energy_5,seed_5,accessibility_5,au_5,phylopstem_5,phylopflank_5,me_5,number_of_pairings_5,binding_region_length_5,longest_consecutive_pairings_5,position_5,TargetScan_5,miRDB_5
175,hsa-miR-764,NM_006749,SLC20A2,1887,1906,0.846153846154,-24.1,1,2.520826e-05,0.382,0.0,0.0,-10.74517915970715,16,19,12,CDS,0,0,NM_020702,MYORG,1373,1396,0.846153846154,-25.3,1,6.795305e-08,0.294,0.0,0.0,-12.641041283543894,18,23,7,CDS,0,0,NM_004736,XPR1,5148,5199,0.846153846154,-25.5,1,3.086563e-05,0.456,0.0,0.0,-4.026373917660732,20,51,6,3UTR,0,0,NM_002608,PDGFB,3017,3039,0.923076923077,-23.9,1,1.715418e-06,0.41200000000000003,0.0,0.0,-8.004855389940193,17,22,8,3UTR,0,0,NM_002609,PDGFRB,1936,1956,0.923076923077,-28.9,1,9.914829e-06,0.368,0.0,0.0,-5.762913004276318,17,20,9,CDS,0,1,NM_021219,JAM2,2043,2064,1.0,-25.8,1,5.8610059999999994e-05,0.485,0.0,0.0,-7.570929851924503,16,21,7,3UTR,0,0
176,hsa-miR-765,NM_006749,SLC20A2,2105,2130,0.923076923077,-21.1,1,0.0261262,0.397,0.0,0.0,-6.7376203888362936,17,25,6,CDS,0,0,NM_020702,MYORG,793,820,1.0,-23.1,1,0.02120504,0.324,0.0,0.0,-7.139934634634078,18,27,8,CDS,0,0,NM_004736,XPR1,2443,2468,0.884615384615,-19.4,1,0.5597314,0.721,0.0,0.0,-3.793324837357118,18,21,15,3UTR,0,0,NM_002608,PDGFB,716,744,0.923076923077,-23.3,1,0.000390535,0.397,0.0,0.0,-3.793324837357118,20,28,13,5UTR,0,0,NM_002609,PDGFRB,3454,3474,0.846153846154,-21.9,1,0.02590663,0.33799999999999997,0.0,0.0,-9.35698419331073,16,20,7,CDS,0,0,NM_021219,JAM2,2742,2767,0.923076923077,-14.9,1,0.8349286,0.647,0.0,0.0,-4.026373917660732,14,15,14,3UTR,0,0
177,hsa-miR-770-5p,NM_006749,SLC20A2,2454,2480,0.923076923077,-29.2,1,6.286118e-06,0.294,0.0,0.0,-6.770391593739227,20,26,15,CDS,0,0,NM_020702,MYORG,2428,2454,0.846153846154,-26.1,1,0.01333614,0.441,0.0,0.0,-13.697178970448553,18,26,8,3UTR,0,0,NM_004736,XPR1,2228,2251,1.0,-27.0,1,0.03178453,0.574,0.0,0.0,-9.02428166311082,18,23,7,CDS,0,0,NM_002608,PDGFB,3712,3761,0.923076923077,-29.3,1,0.0002355789,0.426,0.0,0.0,-8.058226728550057,19,27,15,3UTR,0,0,NM_002609,PDGFRB,2084,2101,0.807692307692,-26.9,1,9.604587e-06,0.456,0.0,0.0,-12.74276359371238,16,17,16,CDS,0,0,NM_001270408,JAM2,972,992,0.846153846154,-20.5,1,0.0002376795,0.529,0.0,0.0,-10.974034820855989,17,20,11,CDS,0,0
178,hsa-miR-675-5p,NM_006749,SLC20A2,3634,3659,0.923076923077,-23.1,1,6.29952e-05,0.529,0.0,0.0,-3.793324837357118,19,25,15,3UTR,0,0,NM_020702,MYORG,6217,6239,0.923076923077,-26.2,1,0.03291199,0.5589999999999999,0.0,0.0,-8.327025306798681,16,22,11,3UTR,0,0,NM_004736,XPR1,206,224,1.0,-26.6,1,0.00033469580000000004,0.397,0.0,0.0,-4.170623526505279,15,18,11,CDS,0,0,NM_002608,PDGFB,593,625,0.846153846154,-29.7,1,0.0002338977,0.397,0.0,0.0,-3.793324837357118,20,32,11,5UTR,0,0,NM_002609,PDGFRB,2437,2487,0.923076923077,-27.6,1,1.06329e-05,0.456,0.0,0.0,-6.762348921612015,20,50,8,CDS,0,0,NM_021219,JAM2,465,487,0.846153846154,-25.6,1,0.0001443482,0.265,0.0,0.0,-6.618099312767468,15,22,6,5UTR,0,0
179,hsa-miR-675-3p,NM_006749,SLC20A2,3523,3548,0.923076923077,-23.9,1,9.721882e-06,0.47100000000000003,0.0,0.0,-3.9375744462016646,16,17,16,3UTR,0,0,NM_020702,MYORG,1366,1389,0.846153846154,-24.0,1,1.33292e-08,0.324,0.0,0.0,-6.784244533174356,14,18,9,CDS,0,0,NM_004736,XPR1,5244,5264,0.846153846154,-20.9,1,2.5987910000000003e-05,0.515,0.0,0.0,-5.813840636892697,17,20,9,3UTR,0,0,NM_002608,PDGFB,353,372,0.846153846154,-27.7,1,5.7954639999999996e-08,0.235,0.0,0.0,-12.170516709090732,16,19,7,5UTR,0,0,NM_002609,PDGFRB,5426,5447,1.0,-25.4,1,0.003022605,0.294,0.0,0.0,-10.117194903335584,16,21,6,3UTR,0,0,NM_021219,JAM2,174,194,1.0,-23.5,1,1.9012000000000001e-06,0.265,0.0,0.0,-10.582649735874831,15,20,9,5UTR,0,0
180,hsa-miR-891a-3p,NM_006749,SLC20A2,2158,2190,0.846153846154,-21.9,1,0.003495269,0.456,0.0,0.0,-3.793324837357118,21,32,9,CDS,0,0,NM_020702,MYORG,3665,3700,1.0,-20.2,1,6.814763000000001e-05,0.5,0.0,0.0,-5.337011372228437,14,17,9,3UTR,0,0,NM_004736,XPR1,1684,1706,0.846153846154,-20.5,1,0.0006986744000000001,0.515,0.0,0.0,-7.273100199569383,19,22,7,CDS,0,0,NM_002608,PDGFB,1481,1519,0.846153846154,-25.1,1,0.000726746,0.309,0.0,0.0,-6.1388451082691216,17,20,10,CDS,0,0,NM_002609,PDGFRB,2551,2597,0.923076923077,-19.4,1,0.02984253,0.353,0.0,0.0,-9.94954242798301,16,18,16,CDS,0,0,NM_001270408,JAM2,1509,1557,0.923076923077,-18.8,1,4.232638e-06,0.5,0.0,0.0,-5.6186633954317715,15,22,10,3UTR,0,0
181,hsa-miR-874-5p,NM_006749,SLC20A2,11,32,0.923076923077,-30.6,1,1.143557e-07,0.377,0.0,0.0,-7.284377755798022,17,21,11,5UTR,0,0,NM_020702,MYORG,1710,1747,0.923076923077,-30.3,1,0.0005735112,0.353,0.0,0.0,-3.793324837357118,21,37,10,CDS,0,1,NM_004736,XPR1,5212,5258,0.923076923077,-25.0,1,5.5784540000000004e-05,0.529,0.0,0.0,-8.303804028968646,20,41,10,3UTR,0,0,NM_002608,PDGFB,2437,2455,0.9487179487180001,-27.3,1,1.4515629999999999e-05,0.397,0.0,0.0,-6.936790066878342,15,18,8,3UTR,0,0,NM_002609,PDGFRB,2049,2090,0.923076923077,-28.5,1,0.0004739801,0.441,0.0,0.0,-5.035831305685297,20,41,8,CDS,0,1,NM_021219,JAM2,165,189,0.846153846154,-29.8,1,1.2094469999999999e-05,0.27899999999999997,0.0,0.0,-9.577366790355104,17,24,8,5UTR,0,0
182,hsa-miR-892b,NM_006749,SLC20A2,144,165,0.923076923077,-24.0,1,0.00103109,0.382,0.0,0.0,-6.013390377618053,18,21,12,5UTR,0,0,NM_020702,MYORG,2155,2173,1.0,-25.4,1,3.1154629999999997e-06,0.324,0.0,0.0,-12.417709117045238,13,18,8,CDS,0,0,NM_004736,XPR1,7192,7208,1.0,-24.2,1,0.0003317201,0.515,0.0,0.0,-6.825347112316308,14,16,12,3UTR,0,0,NM_033016,PDGFB,145,171,1.0,-23.0,1,5.476304e-05,0.353,0.0,0.0,-3.793324837357118,17,26,11,CDS,0,0,NM_002609,PDGFRB,3995,4031,0.846153846154,-25.7,1,0.0001394304,0.397,0.0,0.0,-4.95700071937229,20,36,8,3UTR,0,0,NM_001270408,JAM2,898,918,0.846153846154,-19.8,1,0.01324438,0.5,0.0,0.0,-7.237970133421482,16,20,7,CDS,0,0
183,hsa-miR-541-3p,NM_006749,SLC20A2,1601,1636,1.0,-21.6,1,0.01521341,0.397,0.0,0.0,-4.650164754877523,19,35,7,CDS,0,0,NM_020702,MYORG,5799,5838,0.846153846154,-21.6,1,0.00018833619999999998,0.529,0.0,0.0,-9.115567251347503,18,39,11,3UTR,0,0,NM_004736,XPR1,5022,5045,1.0,-21.7,1,0.008823325,0.574,0.0,0.0,-5.939295367543767,17,23,11,3UTR,0,0,NM_002608,PDGFB,2015,2035,0.923076923077,-22.7,1,0.000686086,0.397,0.0,0.0,-8.329909866607334,16,20,9,3UTR,0,0,NM_002609,PDGFRB,416,442,0.923076923077,-30.6,1,0.001893655,0.397,0.0,0.0,-7.102971249558937,17,26,10,5UTR,0,0,NM_021219,JAM2,3251,3284,0.846153846154,-23.8,1,0.0004729574,0.485,0.0,0.0,-7.705046281411491,19,33,7,3UTR,0,0
184,hsa-miR-744-5p,NM_006749,SLC20A2,70,84,1.0,-25.0,1,0.0001544611,0.426,0.0,0.0,-5.190049799675903,13,14,13,5UTR,0,0,NM_020702,MYORG,2824,2847,0.923076923077,-25.5,1,0.0005317311000000001,0.441,0.0,0.0,-8.067853580644487,18,23,7,3UTR,0,0,NM_004736,XPR1,131,149,0.846153846154,-26.2,1,1.796761e-05,0.324,0.0,0.0,-9.652444999592047,16,18,12,5UTR,0,0,NM_002608,PDGFB,3719,3741,1.0,-29.0,1,4.267999e-05,0.426,0.0,0.0,-3.9375744462016646,20,22,18,3UTR,0,0,NM_002609,PDGFRB,4656,4673,1.0,-30.6,1,3.685595e-05,0.441,0.0,0.0,-3.9375744462016646,16,17,16,3UTR,0,0,NM_021219,JAM2,118,145,0.923076923077,-25.7,1,2.364626e-05,0.294,0.0,0.0,-4.761823477911366,13,27,8,5UTR,0,0
185,hsa-miR-885-3p,NM_006749,SLC20A2,1817,1848,1.0,-27.4,1,2.4140920000000003e-05,0.397,0.0,0.0,-4.849714495602881,17,31,10,CDS,0,0,NM_020702,MYORG,193,214,0.923076923077,-27.1,1,0.005748837,0.309,0.0,0.0,-11.259165321765945,16,21,10,CDS,0,0,NM_004736,XPR1,5330,5365,1.0,-34.4,1,0.003333695,0.441,0.0,0.0,-5.337011372228437,17,20,12,3UTR,0,0,NM_002608,PDGFB,459,478,1.0,-26.9,1,1.028565e-05,0.132,0.0,0.0,-9.936942185086467,15,19,10,5UTR,0,0,NM_002609,PDGFRB,1644,1665,0.846153846154,-28.7,1,0.0001221117,0.382,0.0,0.0,-9.1130012792599,17,21,10,CDS,0,0,NM_021219,JAM2,511,530,0.923076923077,-25.5,1,5.86486e-06,0.235,0.0,0.0,-9.90023288250235,14,19,6,5UTR,0,0
186,hsa-miR-877-5p,NM_006749,SLC20A2,2110,2127,1.0,-22.6,1,0.004209318,0.41200000000000003,0.0,0.0,-10.403402386158337,15,17,9,CDS,0,0,NM_020702,MYORG,387,415,0.846153846154,-22.5,1,0.001277214,0.309,0.0,0.0,-8.056611621014138,18,28,11,CDS,0,0,NM_004736,XPR1,2194,2215,0.923076923077,-28.1,1,6.970201e-05,0.426,0.0,0.0,-8.828175122859369,16,21,10,CDS,0,0,NM_002608,PDGFB,3552,3574,0.846153846154,-24.2,1,2.005131e-05,0.382,0.0,0.0,-5.226705058867908,18,22,7,3UTR,0,0,NM_002609,PDGFRB,237,253,1.0,-24.8,1,0.00018815299999999999,0.33799999999999997,0.0,0.0,-6.9349567479511025,14,16,11,5UTR,0,0,NM_021219,JAM2,197,235,0.846153846154,-27.8,1,0.001903486,0.235,0.0,0.0,-3.9375744462016646,19,25,7,5UTR,0,0
187,hsa-miR-877-3p,NM_006749,SLC20A2,2274,2324,1.0,-31.1,1,1.283585e-05,0.41200000000000003,0.0,0.0,-4.906073086755913,19,25,12,CDS,0,0,NM_020702,MYORG,5791,5812,1.0,-25.8,1,0.0003810485,0.485,0.0,0.0,-9.02428166311082,17,21,10,3UTR,0,0,NM_004736,XPR1,2,26,0.923076923077,-30.9,1,0.04623002,0.327,0.0,0.0,-4.170623526505279,18,24,11,5UTR,0,1,NM_002608,PDGFB,3236,3260,1.0,-30.9,1,0.000831625,0.397,0.0,0.0,-6.969596721160856,20,24,9,3UTR,0,0,NM_002609,PDGFRB,1914,1934,0.923076923077,-29.8,1,0.01473424,0.426,0.0,0.0,-6.199507187700468,18,20,13,CDS,0,0,NM_021219,JAM2,2337,2381,1.0,-26.8,1,0.01763966,0.574,0.0,0.0,-5.481260981072984,19,26,8,3UTR,0,1
188,hsa-miR-887-5p,NM_006749,SLC20A2,118,154,0.923076923077,-23.7,1,0.0003684646,0.382,0.0,0.0,-4.170623526505279,18,36,8,5UTR,0,0,NM_020702,MYORG,5964,5984,0.923076923077,-20.2,1,1.4792220000000002e-05,0.5589999999999999,0.0,0.0,-6.514540193678738,17,20,9,3UTR,0,0,NM_004736,XPR1,3,19,0.846153846154,-18.0,1,0.02559728,0.292,0.0,0.0,-9.103604562657516,13,16,9,5UTR,0,0,NM_002608,PDGFB,1663,1685,1.0,-23.4,1,8.601022e-08,0.309,0.0,0.0,-6.195203699422157,13,16,12,CDS,0,0,NM_002609,PDGFRB,4860,4881,0.923076923077,-28.4,1,3.399857e-06,0.426,0.0,0.0,-7.517426836101634,19,21,11,3UTR,0,0,NM_021219,JAM2,1805,1826,0.923076923077,-23.8,1,3.659747e-05,0.5589999999999999,0.0,0.0,-11.86019739781856,16,21,9,3UTR,0,0
189,hsa-miR-887-3p,NM_006749,SLC20A2,1575,1631,0.923076923077,-24.0,1,0.0007352741,0.426,0.0,0.0,-5.180080914529842,21,56,10,CDS,0,0,NM_020702,MYORG,1857,1881,0.923076923077,-26.9,1,1.5042520000000002e-05,0.294,0.0,0.0,-14.435437205569682,18,24,10,CDS,0,0,NM_004736,XPR1,1157,1180,0.846153846154,-30.7,1,0.00034271339999999994,0.515,0.0,0.0,-13.6655996434504,17,23,9,CDS,0,0,NM_033016,PDGFB,1270,1298,0.923076923077,-23.0,1,2.534929e-05,0.5,0.0,0.0,-7.938095361715102,18,28,8,3UTR,0,0,NM_002609,PDGFRB,3161,3182,1.0,-27.1,1,8.987851e-05,0.426,0.0,0.0,-11.935526410785997,18,21,11,CDS,0,0,NM_021219,JAM2,1029,1067,1.0,-25.8,1,5.344615e-05,0.544,0.0,0.0,-5.180080914529842,19,24,9,CDS,0,0
190,hsa-miR-665,NM_006749,SLC20A2,2367,2406,1.0,-30.7,1,6.997897e-05,0.397,0.0,0.0,-3.9375744462016646,17,23,13,CDS,0,0,NM_020702,MYORG,2645,2684,1.0,-27.6,1,0.000886035,0.5,0.0,0.0,-7.8606057810956464,16,39,8,3UTR,0,0,NM_004736,XPR1,1152,1190,1.0,-31.3,1,2.9801150000000003e-06,0.5,0.0,0.0,-7.140128146953473,16,20,10,CDS,0,0,NM_002608,PDGFB,1993,2021,0.846153846154,-26.5,1,3.458202e-05,0.382,0.0,0.0,-6.825347112316308,18,28,9,3UTR,0,0,NM_002609,PDGFRB,2060,2088,0.846153846154,-29.2,1,0.0003085451,0.441,0.0,0.0,-3.793324837357118,19,28,7,CDS,1,1,NM_021219,JAM2,2874,2887,1.0,-27.6,1,0.01250698,0.456,0.0,0.0,-9.546562468637928,12,13,12,3UTR,0,0
191,hsa-miR-873-5p,NM_006749,SLC20A2,2785,2806,1.0,-24.2,1,0.009620843,0.5589999999999999,0.0,0.0,-10.107644976262684,16,21,10,3UTR,0,0,NM_020702,MYORG,3017,3042,0.846153846154,-22.2,1,1.833207e-05,0.47100000000000003,0.0,0.0,-7.382219742266032,19,25,10,3UTR,0,0,NM_004736,XPR1,1448,1481,0.923076923077,-20.4,1,0.0027180159999999997,0.603,0.0,0.0,-7.615268822569643,17,33,8,CDS,0,0,NM_002608,PDGFB,860,876,0.846153846154,-19.4,1,5.290052e-07,0.235,0.0,0.0,-10.042176434511473,15,16,15,5UTR,0,0,NM_002609,PDGFRB,300,322,0.846153846154,-23.2,1,0.03029524,0.441,0.0,0.0,-7.314088756026503,18,22,8,5UTR,0,0,NM_021219,JAM2,2230,2266,0.846153846154,-24.4,1,0.0002229986,0.515,0.0,0.0,-4.170623526505279,19,36,8,3UTR,0,0
192,hsa-miR-873-3p,NM_006749,SLC20A2,3153,3173,1.0,-23.3,1,9.412323000000001e-05,0.529,0.0,0.0,-7.1633494247835126,16,20,10,3UTR,0,0,NM_020702,MYORG,2885,2937,0.923076923077,-24.3,1,0.02142025,0.515,0.0,0.0,-5.495113920508111,21,52,6,3UTR,0,0,NM_004736,XPR1,8143,8169,0.923076923077,-23.2,1,0.06379621,0.5589999999999999,0.0,0.0,-7.0054194726044985,16,26,9,3UTR,0,0,NM_002608,PDGFB,3107,3125,0.807692307692,-25.3,1,8.699080999999999e-06,0.33799999999999997,0.0,0.0,-16.010813899629184,15,18,8,3UTR,0,0,NM_002609,PDGFRB,579,611,0.846153846154,-27.5,1,0.09828289,0.397,0.0,0.0,-5.481260981072984,20,32,7,CDS,0,0,NM_021219,JAM2,210,232,0.846153846154,-24.9,1,0.0003459504,0.235,0.0,0.0,-16.303987421067667,16,22,7,5UTR,0,0
193,hsa-miR-760,NM_006749,SLC20A2,373,392,0.846153846154,-26.3,1,6.824137e-05,0.353,0.0,0.0,-7.270635648552919,15,19,5,5UTR,0,0,NM_020702,MYORG,985,1005,0.923076923077,-31.0,1,4.2268340000000004e-06,0.27899999999999997,0.0,0.0,-8.004855389940193,16,20,9,CDS,0,0,NM_004736,XPR1,3841,3854,0.923076923077,-24.4,0,0.273523,0.632,0.0,0.0,-16.30200796489408,12,13,12,3UTR,0,0,NM_033016,PDGFB,2164,2187,0.923076923077,-27.4,1,2.924335e-06,0.397,0.0,0.0,-5.958090245737242,18,23,12,3UTR,0,0,NM_002609,PDGFRB,3655,3691,0.846153846154,-31.8,1,0.03605098,0.294,0.0,0.0,-5.035831305685297,17,28,8,CDS,0,0,NM_021219,JAM2,371,410,1.0,-27.8,1,0.009008277,0.353,0.0,0.0,-4.794414363722071,18,39,10,5UTR,0,0
194,hsa-miR-920,NM_006749,SLC20A2,2568,2588,0.846153846154,-26.4,1,0.0005115782,0.485,0.0,0.0,-5.226705058867908,18,20,12,CDS,0,0,NM_020702,MYORG,360,411,1.0,-24.9,1,0.00951682,0.309,0.0,0.0,-5.226705058867908,18,23,7,CDS,0,1,NM_004736,XPR1,1310,1348,0.923076923077,-25.9,1,9.131640999999999e-05,0.529,0.0,0.0,-8.056611621014138,19,28,10,CDS,0,0,NM_033016,PDGFB,1933,1955,0.923076923077,-24.3,1,0.04038514,0.426,0.0,0.0,-9.957570382207184,17,22,6,3UTR,0,0,NM_002609,PDGFRB,4014,4039,0.807692307692,-23.5,1,1.535845e-06,0.456,0.0,0.0,-6.283094717113672,17,25,8,3UTR,0,0,NM_021219,JAM2,2154,2176,1.0,-28.6,1,6.448646e-05,0.5589999999999999,0.0,0.0,-6.251209375382294,19,22,8,3UTR,0,0
195,hsa-miR-921,NM_006749,SLC20A2,2516,2559,0.923076923077,-27.0,1,2.1508720000000004e-05,0.397,0.0,0.0,-7.127663820060954,19,30,8,CDS,0,0,NM_020702,MYORG,1750,1769,0.846153846154,-23.2,1,1.7150320000000002e-05,0.353,0.0,0.0,-9.806663493582652,15,19,6,CDS,0,0,NM_004736,XPR1,3352,3380,0.923076923077,-25.7,1,0.0001836678,0.5589999999999999,0.0,0.0,-4.170623526505279,20,28,10,3UTR,0,1,NM_002608,PDGFB,1094,1131,0.923076923077,-22.3,1,0.02015362,0.368,0.0,0.0,-4.761823477911366,22,37,9,CDS,0,0,NM_002609,PDGFRB,4660,4709,0.846153846154,-25.4,1,8.163619999999999e-06,0.47100000000000003,0.0,0.0,-6.747589273982352,17,49,8,3UTR,0,0,NM_021219,JAM2,204,249,0.846153846154,-26.6,1,0.0007641255999999999,0.294,0.0,0.0,-7.730847562166263,18,22,10,5UTR,0,0
196,hsa-miR-509-3-5p,NM_006749,SLC20A2,1554,1568,0.923076923077,-18.1,1,3.9965559999999994e-07,0.33799999999999997,0.0,0.0,-7.289396185524487,11,14,7,CDS,0,0,NM_020702,MYORG,4796,4838,1.0,-22.1,1,0.003790263,0.544,0.0,0.0,-8.071469890113187,15,22,10,3UTR,0,0,NM_004736,XPR1,1659,1673,1.0,-20.3,1,0.0005631464,0.544,0.0,0.0,-6.479180412342144,12,14,10,CDS,0,0,NM_002608,PDGFB,938,963,0.846153846154,-24.2,1,4.2576199999999994e-08,0.191,0.0,0.0,-6.246439457921665,16,19,10,5UTR,0,0,NM_002609,PDGFRB,1951,1964,0.846153846154,-20.5,1,6.450307e-06,0.368,0.0,0.0,-5.925499359926537,12,13,12,CDS,0,0,NM_021219,JAM2,3213,3239,0.846153846154,-16.6,1,0.01667311,0.5,0.0,0.0,-6.857959480565336,18,26,10,3UTR,0,0
197,hsa-miR-936,NM_006749,SLC20A2,2781,2821,0.846153846154,-21.4,1,0.06432019,0.618,0.0,0.0,-5.762913004276318,19,40,7,3UTR,0,0,NM_020702,MYORG,5910,5930,1.0,-23.5,1,0.0017632960000000001,0.588,0.0,0.0,-7.794895910253615,17,20,9,3UTR,0,0,NM_004736,XPR1,1031,1048,0.923076923077,-22.0,1,0.00903763,0.529,0.0,0.0,-3.793324837357118,16,17,16,CDS,0,0,NM_002608,PDGFB,1100,1131,0.923076923077,-24.8,1,0.02015362,0.368,0.0,0.0,-3.793324837357118,18,25,11,CDS,0,0,NM_002609,PDGFRB,4096,4118,0.923076923077,-22.2,1,1.415989e-05,0.41200000000000003,0.0,0.0,-7.237970133421482,17,22,6,3UTR,0,0,NM_021219,JAM2,745,764,0.923076923077,-21.2,1,0.0019911779999999997,0.588,0.0,0.0,-6.246439457921665,15,19,6,CDS,0,0
198,hsa-miR-939-5p,NM_006749,SLC20A2,3745,3771,0.846153846154,-31.0,1,0.003896962,0.5,0.0,0.0,-11.389851903475046,20,26,13,3UTR,0,0,NM_020702,MYORG,3444,3481,0.846153846154,-32.3,1,0.0015920560000000001,0.397,0.0,0.0,-4.993964104447428,23,37,12,3UTR,0,0,NM_004736,XPR1,852,880,1.0,-30.0,1,0.0009244777000000001,0.456,0.0,0.0,-7.396072681701161,20,28,8,CDS,0,0,NM_002608,PDGFB,2269,2303,1.0,-34.1,1,0.001023045,0.33799999999999997,0.0,0.0,-6.514540193678738,21,34,10,3UTR,0,0,NM_002609,PDGFRB,4706,4731,1.0,-38.5,1,0.002596241,0.544,0.0,0.0,-3.793324837357118,21,25,15,3UTR,0,0,NM_021219,JAM2,2836,2889,0.846153846154,-38.3,1,0.007197843000000001,0.47100000000000003,0.0,0.0,-5.838533207394711,23,43,8,3UTR,0,0
199,hsa-miR-939-3p,NM_006749,SLC20A2,14,35,0.923076923077,-33.0,1,8.640708e-08,0.391,0.0,0.0,-6.807031847948958,18,21,8,5UTR,0,0,NM_020702,MYORG,2845,2894,0.846153846154,-31.1,1,2.5276399999999997e-05,0.41200000000000003,0.0,0.0,-5.226705058867908,20,49,8,3UTR,0,0,NM_004736,XPR1,5311,5334,1.0,-28.9,1,6.517226e-05,0.485,0.0,0.0,-4.026373917660732,19,23,10,3UTR,0,0,NM_033016,PDGFB,2145,2184,0.923076923077,-25.5,1,1.39995e-05,0.368,0.0,0.0,-5.226705058867908,18,39,9,3UTR,0,0,NM_002609,PDGFRB,3946,4009,0.846153846154,-31.0,1,1.201384e-05,0.33799999999999997,0.0,0.0,-4.6730240064523,20,63,9,3UTR,0,0,NM_021219,JAM2,121,186,0.923076923077,-27.9,1,2.168862e-06,0.294,0.0,0.0,-5.838533207394711,20,65,7,5UTR,0,0
200,hsa-miR-941,NM_006749,SLC20A2,1689,1713,0.846153846154,-23.7,1,1.459655e-05,0.485,0.0,0.0,-6.199507187700468,18,24,7,CDS,0,0,NM_020702,MYORG,1048,1089,0.846153846154,-25.5,1,0.0002119375,0.397,0.0,0.0,-3.9375744462016646,23,41,7,CDS,0,0,NM_004736,XPR1,2188,2208,1.0,-21.7,1,0.00040850589999999996,0.426,0.0,0.0,-16.49037411886075,16,20,10,CDS,0,0,NM_002608,PDGFB,2455,2476,0.846153846154,-25.4,1,2.5528579999999997e-05,0.41200000000000003,0.0,0.0,-4.170623526505279,15,21,9,3UTR,0,0,NM_002609,PDGFRB,1125,1155,0.846153846154,-25.2,1,9.300632e-07,0.441,0.0,0.0,-8.340767414043784,19,30,9,CDS,0,0,NM_021219,JAM2,2040,2081,0.923076923077,-27.4,1,7.387182e-05,0.529,0.0,0.0,-8.056611621014138,20,31,8,3UTR,0,0
201,hsa-miR-942-5p,NM_006749,SLC20A2,2033,2078,0.923076923077,-21.7,1,0.001706518,0.33799999999999997,0.0,0.0,-6.762348921612015,19,45,10,CDS,0,0,NM_020702,MYORG,3786,3802,0.846153846154,-19.2,1,0.0002931962,0.441,0.0,0.0,-13.898648723754015,15,16,15,3UTR,0,0,NM_004736,XPR1,7021,7048,0.846153846154,-22.7,1,0.008753229,0.618,0.0,0.0,-8.527136195467303,20,27,10,3UTR,0,0,NM_002608,PDGFB,2989,3010,0.846153846154,-23.3,1,0.0029061140000000004,0.397,0.0,0.0,-6.236470572775607,17,21,9,3UTR,0,0,NM_002609,PDGFRB,2011,2031,1.0,-21.9,1,0.00046073230000000004,0.368,0.0,0.0,-3.9375744462016646,17,20,10,CDS,0,0,NM_021219,JAM2,887,909,1.0,-24.6,1,0.0016510989999999998,0.5,0.0,0.0,-7.794895910253615,18,22,9,CDS,0,0
202,hsa-miR-1178-5p,NM_006749,SLC20A2,2033,2048,0.923076923077,-21.8,1,7.799645e-06,0.309,0.0,0.0,-9.831061765282264,13,15,7,CDS,0,0,NM_020702,MYORG,1792,1808,0.846153846154,-22.8,1,9.334153e-05,0.382,0.0,0.0,-9.847490563839962,14,16,8,CDS,0,0,NM_004736,XPR1,866,882,0.923076923077,-19.5,1,0.0005032189,0.47100000000000003,0.0,0.0,-6.514540193678738,13,16,8,CDS,0,0,NM_002608,PDGFB,541,556,0.923076923077,-20.0,1,0.00011745399999999999,0.47100000000000003,0.0,0.0,-8.415498954871786,13,15,7,5UTR,0,0,NM_002609,PDGFRB,4645,4665,0.846153846154,-23.2,1,7.1713610000000005e-06,0.426,0.0,0.0,-5.226705058867908,16,20,8,3UTR,0,0,NM_021219,JAM2,2417,2436,0.923076923077,-21.4,1,0.0004211289,0.515,0.0,0.0,-4.170623526505279,15,19,7,3UTR,0,0
